Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_1_grade_1,Prerequisite_2,Prerequisite_2_grade_2,Prerequisite_3,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
PG,International Institute of Business and Information Technology,Adelaide,Master of Technology (Software Engineering),Engineering,,26100,AUD,Year,2,Years,Yes,No,,,,,,,https://www.iibit.edu.au/courses/master-of-technology-software-engineering/,English,A," | Understand the entire life cycle of software development
Understand software engineering standards and why they are needed
Appreciate the need for software engineering methodologies
Understand the methods and techniques involved in designing, implementing and maintaining an information system, in particular using an object-oriented approach
Analyse the causes of failure in information systems | Understand the entire life cycle of software development
Understand software engineering standards and why they are needed
Appreciate the need for software engineering methodologies
Understand the methods and techniques involved in designing, implementing and maintaining an information system, in particular using an object-oriented approach
Analyse the causes of failure in information systems | Understand the entire life cycle of software development
Understand software engineering standards and why they are needed
Appreciate the need for software engineering methodologies
Understand the methods and techniques involved in designing, implementing and maintaining an information system, in particular using an object-oriented approach
Analyse the causes of failure in information systems | Understand the entire life cycle of software development
Understand software engineering standards and why they are needed
Appreciate the need for software engineering methodologies
Understand the methods and techniques involved in designing, implementing and maintaining an information system, in particular using an object-oriented approach
Analyse the causes of failure in information systems","Programmer
Software analyst
SAP consultant
Systems designer
Systems administrator
Systems tester",Australia,No,Yes,No,Yes,No,
PG,International Institute of Business and Information Technology,Sydney,Master of Technology (Enterprise Systems & Business Analytics),Humanities and Social Science,,26100,AUD,Year,2,Years,Yes,No,,,,,,,https://www.iibit.edu.au/courses/master-of-technology-enterprise-systems/,English,A," | To provide hands on experience with ES, courses in this program are embedded with software's from leading ES vendors like SAP. Students not only develop skills in learning SAP but also gain the opportunity to prepare for SAP certifications related to business processes, business intelligence and HANA. By doing this, students will have a competitive advantage in the job market. | To provide hands on experience with ES, courses in this program are embedded with software's from leading ES vendors like SAP. Students not only develop skills in learning SAP but also gain the opportunity to prepare for SAP certifications related to business processes, business intelligence and HANA. By doing this, students will have a competitive advantage in the job market. | To provide hands on experience with ES, courses in this program are embedded with software's from leading ES vendors like SAP. Students not only develop skills in learning SAP but also gain the opportunity to prepare for SAP certifications related to business processes, business intelligence and HANA. By doing this, students will have a competitive advantage in the job market. | To provide hands on experience with ES, courses in this program are embedded with software's from leading ES vendors like SAP. Students not only develop skills in learning SAP but also gain the opportunity to prepare for SAP certifications related to business processes, business intelligence and HANA. By doing this, students will have a competitive advantage in the job market.","The entry requirement is successful completion of a degree that is the equivalent of a Bachelor degree, not necessarily in an IT-related discipline. The applicant's entire academic record can be taken into consideration when assessing eligibility for the course.
Required proficiency in English. IELTS overall band score 6.0 with no band less than 6.0.",Australia,No,Yes,No,Yes,No,
PG,International Institute of Business and Information Technology,Adelaide,Master of Technology (Enterprise Systems & Business Analytics),Humanities and Social Science,,26100,AUD,Year,2,Years,Yes,No,,,,,,,https://www.iibit.edu.au/courses/master-of-technology-enterprise-systems/,English,A," | To provide hands on experience with ES, courses in this program are embedded with software's from leading ES vendors like SAP. Students not only develop skills in learning SAP but also gain the opportunity to prepare for SAP certifications related to business processes, business intelligence and HANA. By doing this, students will have a competitive advantage in the job market. | To provide hands on experience with ES, courses in this program are embedded with software's from leading ES vendors like SAP. Students not only develop skills in learning SAP but also gain the opportunity to prepare for SAP certifications related to business processes, business intelligence and HANA. By doing this, students will have a competitive advantage in the job market. | To provide hands on experience with ES, courses in this program are embedded with software's from leading ES vendors like SAP. Students not only develop skills in learning SAP but also gain the opportunity to prepare for SAP certifications related to business processes, business intelligence and HANA. By doing this, students will have a competitive advantage in the job market. | To provide hands on experience with ES, courses in this program are embedded with software's from leading ES vendors like SAP. Students not only develop skills in learning SAP but also gain the opportunity to prepare for SAP certifications related to business processes, business intelligence and HANA. By doing this, students will have a competitive advantage in the job market.","The entry requirement is successful completion of a degree that is the equivalent of a Bachelor degree, not necessarily in an IT-related discipline. The applicant's entire academic record can be taken into consideration when assessing eligibility for the course.
Required proficiency in English. IELTS overall band score 6.0 with no band less than 6.0.",Australia,No,Yes,No,Yes,No,
PG,International Institute of Business and Information Technology,Sydney,Master of Professional Accounting,Engineering,,28400,AUD,Year,2,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/master-of-professional-accounting/,English,A, | Program Structure | Program Structure | Program Structure | Program Structure,"About IIBIT
Academy of English
IIBIT Vocational Studies
FedUni at IIBIT",Australia,No,Yes,No,Yes,No,
PG,International Institute of Business and Information Technology,Adelaide,Master of Professional Accounting,Engineering,,28400,AUD,Year,2,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/master-of-professional-accounting/,English,A, | Program Structure | Program Structure | Program Structure | Program Structure,"About IIBIT
Academy of English
IIBIT Vocational Studies
FedUni at IIBIT",Australia,No,Yes,No,Yes,No,
BA,International Institute of Business and Information Technology,Sydney,Bachelor of Information Technology (Mobile App Development),Humanities and Social Science,24300,24300,AUD,Year,3,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/bachelor-of-information-technology-mobile-app-development/,English,A, | Program Structure | Program Structure | Program Structure | Program Structure,"Mobile Application Developer
Android Application Developer
iphone Application Developer
Java Application Developer
iOS Application Developer
Blackberry App Developer
Mobile Software engineer
Mobile User Interface Designer
Mobile Video Game Developer",Australia,No,Yes,No,Yes,No,
BA,International Institute of Business and Information Technology,Adelaide,Bachelor of Information Technology (Mobile App Development),Humanities and Social Science,24300,24300,AUD,Year,3,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/bachelor-of-information-technology-mobile-app-development/,English,A, | Program Structure | Program Structure | Program Structure | Program Structure,"Mobile Application Developer
Android Application Developer
iphone Application Developer
Java Application Developer
iOS Application Developer
Blackberry App Developer
Mobile Software engineer
Mobile User Interface Designer
Mobile Video Game Developer",Australia,No,Yes,No,Yes,No,
BA,International Institute of Business and Information Technology,Sydney,Bachelor of Information Technology (Networking and Security),Humanities and Social Science,24300,24300,AUD,Year,3,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/bachelor-of-information-technology-networking-and-security/,English,A," | Employment in this area has experienced strong growth over the last 10 years, and is forecast to continue to do so. Your specialisation in security will allow you to be on the frontline of the war in cyberspace and to become familiar with the methods attackers use. You learn to investigate how security breaches occur, how private information is vulnerable and ways to protect it. | Employment in this area has experienced strong growth over the last 10 years, and is forecast to continue to do so. Your specialisation in security will allow you to be on the frontline of the war in cyberspace and to become familiar with the methods attackers use. You learn to investigate how security breaches occur, how private information is vulnerable and ways to protect it. | Employment in this area has experienced strong growth over the last 10 years, and is forecast to continue to do so. Your specialisation in security will allow you to be on the frontline of the war in cyberspace and to become familiar with the methods attackers use. You learn to investigate how security breaches occur, how private information is vulnerable and ways to protect it. | Employment in this area has experienced strong growth over the last 10 years, and is forecast to continue to do so. Your specialisation in security will allow you to be on the frontline of the war in cyberspace and to become familiar with the methods attackers use. You learn to investigate how security breaches occur, how private information is vulnerable and ways to protect it.","Ethical hacker
ICT security specialist
Network architect and designer
Network administrator
Networking and security officer
Product Security Manager",Australia,No,Yes,No,Yes,No,
BA,International Institute of Business and Information Technology,Adelaide,Bachelor of Information Technology (Networking and Security),Humanities and Social Science,24300,24300,AUD,Year,3,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/bachelor-of-information-technology-networking-and-security/,English,A," | Employment in this area has experienced strong growth over the last 10 years, and is forecast to continue to do so. Your specialisation in security will allow you to be on the frontline of the war in cyberspace and to become familiar with the methods attackers use. You learn to investigate how security breaches occur, how private information is vulnerable and ways to protect it. | Employment in this area has experienced strong growth over the last 10 years, and is forecast to continue to do so. Your specialisation in security will allow you to be on the frontline of the war in cyberspace and to become familiar with the methods attackers use. You learn to investigate how security breaches occur, how private information is vulnerable and ways to protect it. | Employment in this area has experienced strong growth over the last 10 years, and is forecast to continue to do so. Your specialisation in security will allow you to be on the frontline of the war in cyberspace and to become familiar with the methods attackers use. You learn to investigate how security breaches occur, how private information is vulnerable and ways to protect it. | Employment in this area has experienced strong growth over the last 10 years, and is forecast to continue to do so. Your specialisation in security will allow you to be on the frontline of the war in cyberspace and to become familiar with the methods attackers use. You learn to investigate how security breaches occur, how private information is vulnerable and ways to protect it.","Ethical hacker
ICT security specialist
Network architect and designer
Network administrator
Networking and security officer
Product Security Manager",Australia,No,Yes,No,Yes,No,
BA,International Institute of Business and Information Technology,Sydney,Bachelor of Information Technology (Software Development),Humanities and Social Science,24300,24300,AUD,Year,3,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/bachelor-of-information-technology-software-development/,English,A," | You will complete courses in dynamic web development, data structures and algorithms, agile coding and more. There are also electives that enable you to add breadth and depth to your studies. The material covered in this program reflects the current and future needs of practicing software developers, and your skills will be enhanced as you apply your learning in your final year project. | You will complete courses in dynamic web development, data structures and algorithms, agile coding and more. There are also electives that enable you to add breadth and depth to your studies. The material covered in this program reflects the current and future needs of practicing software developers, and your skills will be enhanced as you apply your learning in your final year project. | You will complete courses in dynamic web development, data structures and algorithms, agile coding and more. There are also electives that enable you to add breadth and depth to your studies. The material covered in this program reflects the current and future needs of practicing software developers, and your skills will be enhanced as you apply your learning in your final year project. | You will complete courses in dynamic web development, data structures and algorithms, agile coding and more. There are also electives that enable you to add breadth and depth to your studies. The material covered in this program reflects the current and future needs of practicing software developers, and your skills will be enhanced as you apply your learning in your final year project.","Database Administrator
IT Manager
IT Team Leader
Project Manager
Programmer
Software Developer
Software Engineer
Software Designer
Tester
Web Devloper",Australia,No,Yes,No,Yes,No,
BA,International Institute of Business and Information Technology,Adelaide,Bachelor of Information Technology (Software Development),Humanities and Social Science,24300,24300,AUD,Year,3,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/bachelor-of-information-technology-software-development/,English,A," | You will complete courses in dynamic web development, data structures and algorithms, agile coding and more. There are also electives that enable you to add breadth and depth to your studies. The material covered in this program reflects the current and future needs of practicing software developers, and your skills will be enhanced as you apply your learning in your final year project. | You will complete courses in dynamic web development, data structures and algorithms, agile coding and more. There are also electives that enable you to add breadth and depth to your studies. The material covered in this program reflects the current and future needs of practicing software developers, and your skills will be enhanced as you apply your learning in your final year project. | You will complete courses in dynamic web development, data structures and algorithms, agile coding and more. There are also electives that enable you to add breadth and depth to your studies. The material covered in this program reflects the current and future needs of practicing software developers, and your skills will be enhanced as you apply your learning in your final year project. | You will complete courses in dynamic web development, data structures and algorithms, agile coding and more. There are also electives that enable you to add breadth and depth to your studies. The material covered in this program reflects the current and future needs of practicing software developers, and your skills will be enhanced as you apply your learning in your final year project.","Database Administrator
IT Manager
IT Team Leader
Project Manager
Programmer
Software Developer
Software Engineer
Software Designer
Tester
Web Devloper",Australia,No,Yes,No,Yes,No,
VOC,International Institute of Business and Information Technology,Sydney,FNS40217 Certificate IV in Accounting and Bookkeeping,Business & Commerce & Finance & Accounting,,8400,AUD,Course,44,Weeks,Yes,No,,,IELTS,5.5,TOEFL PBT,527,https://www.iibit.edu.au/courses/fns40217-certificate-iv-in-accounting-and-bookkeeping/,English,A," | This qualification reflects the job roles of workers in the accounting industry, including BAS Agents and contract bookkeepers; and of those employees performing bookkeeping tasks for organisations in a range of industries. It includes preparing and lodging business and instalment activity statements, and providing advice or dealing with the Commissioner on behalf of a taxpayer in relation to activity statements. Individuals in these roles apply theoretical and specialist knowledge and skills to work autonomously, and exercise judgement in completing routine and non-routine activities. | Course outcomes | Employment opportunities may include:",,Australia,No,Yes,No,Yes,No,
VOC,International Institute of Business and Information Technology,Adelaide,FNS40217 Certificate IV in Accounting and Bookkeeping,Business & Commerce & Finance & Accounting,,8400,AUD,Course,44,Weeks,Yes,No,,,IELTS,5.5,TOEFL PBT,527,https://www.iibit.edu.au/courses/fns40217-certificate-iv-in-accounting-and-bookkeeping/,English,A," | This qualification reflects the job roles of workers in the accounting industry, including BAS Agents and contract bookkeepers; and of those employees performing bookkeeping tasks for organisations in a range of industries. It includes preparing and lodging business and instalment activity statements, and providing advice or dealing with the Commissioner on behalf of a taxpayer in relation to activity statements. Individuals in these roles apply theoretical and specialist knowledge and skills to work autonomously, and exercise judgement in completing routine and non-routine activities. | Course outcomes | Employment opportunities may include:",,Australia,No,Yes,No,Yes,No,
DIP,International Institute of Business and Information Technology,Sydney,FNS50217 Diploma of Accounting,Business & Commerce & Finance & Accounting,,8400,AUD,Course,40,Weeks,Yes,No,,,IELTS,5.5,TOEFL PBT,527,https://www.iibit.edu.au/courses/fns50217-diploma-of-accounting/,English,A," | This qualification reflects professional accounting job roles in financial services and other industries, including tax agents, accounts payable and accounts receivable officers, payroll service providers, and employees performing a range of accounting tasks for organisations in a range of industries. Individuals in these roles apply solutions to a range of often complex problems, and analyse and evaluate information from a variety of sources. They apply initiative to plan, coordinate and evaluate their own work and provide guidance to others within defined guidelines. | Licensing/Regulatory Information | Work functions in the occupational areas where this qualification may be used are subject to regulatory requirements. Refer to the FNS Financial Services Training Package Companion Volume Implementation Guide or the relevant regulator for specific guidance on requirements.",,Australia,No,Yes,No,Yes,No,
DIP,International Institute of Business and Information Technology,Adelaide,FNS50217 Diploma of Accounting,Business & Commerce & Finance & Accounting,,8400,AUD,Course,40,Weeks,Yes,No,,,IELTS,5.5,TOEFL PBT,527,https://www.iibit.edu.au/courses/fns50217-diploma-of-accounting/,English,A," | This qualification reflects professional accounting job roles in financial services and other industries, including tax agents, accounts payable and accounts receivable officers, payroll service providers, and employees performing a range of accounting tasks for organisations in a range of industries. Individuals in these roles apply solutions to a range of often complex problems, and analyse and evaluate information from a variety of sources. They apply initiative to plan, coordinate and evaluate their own work and provide guidance to others within defined guidelines. | Licensing/Regulatory Information | Work functions in the occupational areas where this qualification may be used are subject to regulatory requirements. Refer to the FNS Financial Services Training Package Companion Volume Implementation Guide or the relevant regulator for specific guidance on requirements.",,Australia,No,Yes,No,Yes,No,
ADIP,International Institute of Business and Information Technology,Sydney,FNS60217 Advanced Diploma of Accounting,Business & Commerce & Finance & Accounting,,8400,AUD,Course,34,Weeks,Yes,No,,,IELTS,5.5,TOEFL PBT,527,https://www.iibit.edu.au/courses/fns60217-advanced-diploma-of-accounting/,English,A," | This qualification reflects the role of individuals working in accounting and seeking professional recognition, including tax agents, accounts managers and business analysts; and to employees performing a range of accounts management tasks for organisations in a range of industries. At this level individuals are expected to apply theoretical and technical skills in a range of situations and to display initiative and judgement in planning activities. They have autonomy in performing complex operations and can be responsible for planning, coordinating and evaluating the work of others within broad but generally well-defined parameters. | Licensing/Regulatory Information | Work functions in the occupational areas where this qualification may be used are subject to regulatory requirements. Refer to the FNS Financial Services Training Package Companion Volume Implementation Guide or the relevant regulator for specific guidance on requirements.",,Australia,No,Yes,No,Yes,No,
ADIP,International Institute of Business and Information Technology,Adelaide,FNS60217 Advanced Diploma of Accounting,Business & Commerce & Finance & Accounting,,8400,AUD,Course,34,Weeks,Yes,No,,,IELTS,5.5,TOEFL PBT,527,https://www.iibit.edu.au/courses/fns60217-advanced-diploma-of-accounting/,English,A," | This qualification reflects the role of individuals working in accounting and seeking professional recognition, including tax agents, accounts managers and business analysts; and to employees performing a range of accounts management tasks for organisations in a range of industries. At this level individuals are expected to apply theoretical and technical skills in a range of situations and to display initiative and judgement in planning activities. They have autonomy in performing complex operations and can be responsible for planning, coordinating and evaluating the work of others within broad but generally well-defined parameters. | Licensing/Regulatory Information | Work functions in the occupational areas where this qualification may be used are subject to regulatory requirements. Refer to the FNS Financial Services Training Package Companion Volume Implementation Guide or the relevant regulator for specific guidance on requirements.",,Australia,No,Yes,No,Yes,No,
PG,International Institute of Business and Information Technology,Sydney,Master of Business Administration (Health Services Management),English,,28400,AUD,Year,2,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/master-of-business-administration-health-services-management/,English,A, | Semester 1 | Semester 1 | Semester 1 | Semester 1,"Community care manager
Health and public policy advisor
Indigenous health manager
International health manager
Senior health manager",Australia,No,Yes,No,Yes,No,
PG,International Institute of Business and Information Technology,Adelaide,Master of Business Administration (Health Services Management),English,,28400,AUD,Year,2,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/master-of-business-administration-health-services-management/,English,A, | Semester 1 | Semester 1 | Semester 1 | Semester 1,"Community care manager
Health and public policy advisor
Indigenous health manager
International health manager
Senior health manager",Australia,No,Yes,No,Yes,No,
VOC,International Institute of Business and Information Technology,Adelaide,CHC43115 – Certificate IV in Disability,Computer Science & Information Technology,,,AUD,Course,52,Weeks,Yes,No,,,,,,,https://www.iibit.edu.au/courses/certificate-iv-in-disability/,English,A," | This qualification reflects the role of workers in a range of community settings and clients’ homes, who provide training and support in a manner that empowers people with disabilities to achieve greater levels of independence, self-reliance, community participation and wellbeing. Workers promote a person-centered approach, work without direct supervision and may be required to supervise and/or coordinate a small team. | Additional Requirement | To achieve this qualification, the students must have completed at least 120 hours of work as detailed in the Assessment Requirements of units of competency.",,Australia,No,Yes,No,Yes,No,
BA,International Institute of Business and Information Technology,Sydney,Provide First Aid,Computer Science & Information Technology,,100,AUD,Course,1,Days,Yes,No,,,,,,,https://www.iibit.edu.au/courses/provide-first-aid-hltaid003/,English,A," |  | This course covers skills and knowledge required to provide a first aid response to a casualty. This course is relevant to all workers who may be required to provide a first aid response in a range of situations, including community and workplace settings. Skills and knowledge required to perform cardiopulmonary resuscitation(CPR) in line with the Australian Resuscitation Council(ARC) guidelines. Skills and knowledge required to recoginze and respond to life-threatening emergencies in line with the Australian Resuscitation Council(ARC) guidelines. | ",,Australia,No,Yes,No,Yes,No,
BA,International Institute of Business and Information Technology,Adelaide,Provide First Aid,Computer Science & Information Technology,,100,AUD,Course,1,Days,Yes,No,,,,,,,https://www.iibit.edu.au/courses/provide-first-aid-hltaid003/,English,A," |  | This course covers skills and knowledge required to provide a first aid response to a casualty. This course is relevant to all workers who may be required to provide a first aid response in a range of situations, including community and workplace settings. Skills and knowledge required to perform cardiopulmonary resuscitation(CPR) in line with the Australian Resuscitation Council(ARC) guidelines. Skills and knowledge required to recoginze and respond to life-threatening emergencies in line with the Australian Resuscitation Council(ARC) guidelines. | ",,Australia,No,Yes,No,Yes,No,
VOC,International Institute of Business and Information Technology,Adelaide,CHC33015 – Certificate III in Individual Support,,,,AUD,Course,26,Weeks,Yes,No,,,,,,,https://www.iibit.edu.au/courses/certificate-iii-in-individual-support/,English,A," | This qualification reflects the role of workers in the community and/or residential setting who follow an individualised plan to provide person-centered support to people who may require support due to ageing, disability or some other reason. Work involves using discretion and judgment in relation to individual support as well as taking responsibility for own outputs. Workers have a range of factual, technical and procedural knowledge, as well as some theoretical knowledge of the concepts and practices required to provide person-centered support. | Additional Requirement | To achieve this qualification, the students must have completed at least 120 hours of work as detailed in the Assessment Requirements of units of competency. Please note that industry placement is a compulsory part of this program. Placement offers are subject to supply and may affect program duration.",,Australia,No,Yes,No,Yes,No,
VOC,International Institute of Business and Information Technology,Adelaide,CHC33015 – Certificate III in Individual Support (Ageing Specialisation),Science and Health Science,,,AUD,Course,26,Weeks,Yes,No,,,,,,,https://www.iibit.edu.au/courses/chc33015-certificate-iii-in-individual-support-ageing-specialisation/,English,A," | This qualification reflects the role of workers in the community and/or residential setting who follow an individualised plan to provide person-centered support to people who may require support due to ageing, disability or some other reason. Work involves using discretion and judgment in relation to individual support as well as taking responsibility for own outputs. Workers have a range of factual, technical and procedural knowledge, as well as some theoretical knowledge of the concepts and practices required to provide person-centered support. | Additional Requirement | To achieve this qualification, the students must have completed at least 120 hours of work as detailed in the Assessment Requirements of units of competency. Please note that industry placement is a compulsory part of this program. Placement offers are subject to supply and may affect program duration.",,Australia,No,Yes,No,Yes,No,
VOC,International Institute of Business and Information Technology,Adelaide,CHC33015 – Certificate III in Individual Support(Disability Specialisation),Computer Science & Information Technology,,,AUD,Course,26,Weeks,Yes,No,,,,,,,https://www.iibit.edu.au/courses/chc33015-certificate-iii-in-individual-supportdisability-specialisation/,English,A," | This qualification reflects the role of workers in the community and/or residential setting who follow an individualised plan to provide person-centered support to people who may require support due to ageing, disability or some other reason. Work involves using discretion and judgment in relation to individual support as well as taking responsibility for own outputs. Workers have a range of factual, technical and procedural knowledge, as well as some theoretical knowledge of the concepts and practices required to provide person-centered support. | Additional Requirement | To achieve this qualification, the students must have completed at least 120 hours of work as detailed in the Assessment Requirements of units of competency. Please note that industry placement is a compulsory part of this program. Placement offers are subject to supply and may affect program duration.",,Australia,No,Yes,No,Yes,No,
VOC,International Institute of Business and Information Technology,Adelaide,CHC33015 – Certificate III in Individual Support(Home and Community Specialisation),Humanities and Social Science,,,AUD,Course,26,Weeks,Yes,No,,,,,,,https://www.iibit.edu.au/courses/chc33015-certificate-iii-in-individual-supporthome-and-community-specialisation/,English,A," | This qualification reflects the role of workers in the community and/or residential setting who follow an individualised plan to provide person-centered support to people who may require support due to ageing, disability or some other reason. Work involves using discretion and judgment in relation to individual support as well as taking responsibility for own outputs. Workers have a range of factual, technical and procedural knowledge, as well as some theoretical knowledge of the concepts and practices required to provide person-centered support. | Additional Requirement | To achieve this qualification, the students must have completed at least 120 hours of work as detailed in the Assessment Requirements of units of competency. Please note that industry placement is a compulsory part of this program. Placement offers are subject to supply and may affect program duration.",,Australia,No,Yes,No,Yes,No,
VOC,International Institute of Business and Information Technology,Adelaide,"CHC33015 – Certificate III in Individual Support(Ageing, Home & Community specialisation)",Humanities and Social Science,,,AUD,Course,26,Weeks,Yes,No,,,,,,,https://www.iibit.edu.au/courses/chc33015-certificate-iii-in-individual-supportageing-home-community-specialisation/,English,A," | This qualification reflects the role of workers in the community and/or residential setting who follow an individualised plan to provide person-centered support to people who may require support due to ageing, disability or some other reason. Work involves using discretion and judgment in relation to individual support as well as taking responsibility for own outputs. Workers have a range of factual, technical and procedural knowledge, as well as some theoretical knowledge of the concepts and practices required to provide person-centered support. | Additional Requirement | To achieve this qualification, the students must have completed at least 120 hours of work as detailed in the Assessment Requirements of units of competency. Please note that industry placement is a compulsory part of this program. Placement offers are subject to supply and may affect program duration.",,Australia,No,Yes,No,Yes,No,
DIP,International Institute of Business and Information Technology,Adelaide,CHC51015 – Diploma of Counselling,Humanities and Social Science,,,AUD,Course,52,Weeks,Yes,No,,,,,,,https://www.iibit.edu.au/courses/chc51015-diploma-of-counselling/,English,A," | This qualification reflects the role of counsellors, who work with clients on personal and psychological issues using established counselling modalities. They use communication, micro-counselling and interviewing skills and draw on varied counselling therapies to assist clients. At this level, the counsellor will be working in defined and supported counselling roles in established agencies rather than in independent practice. | Course outcomes | Upon successful completion of this qualification student will be eligible to gain employment within the Community Services Sector with a focus on counselling including Counsellor and Case Manager.",,Australia,No,Yes,No,Yes,No,
DIP,International Institute of Business and Information Technology,Adelaide,CHC52015 – Diploma of Community Services,Humanities and Social Science,,,AUD,Course,52,Weeks,Yes,No,,,,,,,https://www.iibit.edu.au/courses/chc52015-diploma-of-community-services/,English,A," |  | This qualification reflects the role of community services,case management and social housing workers involved in the managing, coordinating and or delivering of person-centred services to individuals,groups and communities. | At this level, workers have specialised skills in community services and work autonomously under broad directions from senior management.",,Australia,No,Yes,No,Yes,No,
DIP,International Institute of Business and Information Technology,Adelaide,TLI50415 – Diploma of Logistics,Business & Commerce & Finance & Accounting,,,AUD,Course,52,Weeks,Yes,No,,,,,,,https://www.iibit.edu.au/courses/tli50415-diploma-of-logistics/,English,A," |  | This is a general qualification for the integrated management of logistics. Achievement of this qualification will require the self-directed application of knowledge and skills, with substantial depth in some areas where judgment is required in planning and selecting appropriate equipment, services, and techniques for self and others. | Applications involve participation in the development of strategic initiatives as well as personal responsibility and autonomy in performing complex technical operations or organising others. It may include participation in teams, including those concerned with planning and evaluation functions. Group or team coordination may be involved.",,Australia,No,Yes,No,Yes,No,
PG,International Institute of Business and Information Technology,Sydney,Master of Business Administration(International Business),Business & Commerce & Finance & Accounting,,28400,AUD,Year,2,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/master-of-business-administrationinernational-business/,English,A, | The program is 2 years full-time and consists of 16 courses of study. | The program is 2 years full-time and consists of 16 courses of study. | The program is 2 years full-time and consists of 16 courses of study. | The program is 2 years full-time and consists of 16 courses of study.,"Account Manager
Business analyst
Brand manager
Business owner
Business development manager",Australia,No,Yes,No,Yes,No,
PG,International Institute of Business and Information Technology,Adelaide,Master of Business Administration(International Business),Business & Commerce & Finance & Accounting,,28400,AUD,Year,2,Years,Yes,No,,,IELTS,6,,,https://www.iibit.edu.au/courses/master-of-business-administrationinernational-business/,English,A, | The program is 2 years full-time and consists of 16 courses of study. | The program is 2 years full-time and consists of 16 courses of study. | The program is 2 years full-time and consists of 16 courses of study. | The program is 2 years full-time and consists of 16 courses of study.,"Account Manager
Business analyst
Brand manager
Business owner
Business development manager",Australia,No,Yes,No,Yes,No,
